sp4,ind.unique,fruit.unique,date,IND,fruit_frsh,fruit_dry,N_seedfull,N_seedempty,N_capsules,dspr_frsh,dspr_dry,seed_frsh,seed_dry,testa_dry,dsprfrsh_n,dsprdry_n,seedfrsh_n,seeddry_n,testadry_n,lugar,sp6,family,genus,species,lifeform
GUSS,10,2,20041008,5,368.3,105.3669,16,0,NA,13.7346,6.2232,12.7253,5.5453,0.4388,1,1,1,1,1,Gamboa,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,10,3,20041008,5,280,60.5499,22,0,NA,4.743,1.206,4.3625,1.0481,0.159,1,1,1,1,1,Gamboa,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,10,3,20041008,5,280,60.5499,22,0,NA,7.9837,2.7349,7.37,2.4946,0.2408,1,1,1,1,1,Gamboa,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,10,3,20041008,5,280,60.5499,22,0,NA,7.4672,2.0076,6.7389,1.777,0.2308,1,1,1,1,1,Gamboa,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,10,3,20041008,5,280,60.5499,22,0,NA,9.7816,2.7677,8.9955,2.5166,0.2516,1,1,1,1,1,Gamboa,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,10,4,20041008,5,309.7,66.4768,18,6,NA,8.8647,2.4675,7.9123,2.0457,0.4221,1,1,1,1,1,Gamboa,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,10,4,20041008,5,309.7,66.4768,18,6,NA,6.8461,2.3037,6.257,2.0769,0.2275,1,1,1,1,1,Gamboa,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,10,4,20041008,5,309.7,66.4768,18,6,NA,7.7475,1.8859,6.8112,1.5379,0.3486,1,1,1,1,1,Gamboa,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,10,4,20041008,5,309.7,66.4768,18,6,NA,11.2349,2.8825,10.2347,2.6159,0.2665,1,1,1,1,1,Gamboa,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,11,1,20070620,5,352.62,122.31,11,0,NA,10.7,5.1607,10.09,4.8588,0.3003,1,1,1,1,1,BCI,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,11,1,20070620,5,352.62,122.31,11,0,NA,10.46,4.8292,10.04,4.5987,0.2296,1,1,1,1,1,BCI,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,11,1,20070620,5,352.62,122.31,11,0,NA,8.75,4.1206,8.29,3.9077,0.2117,1,1,1,1,1,BCI,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,11,1,20070620,5,352.62,122.31,11,0,NA,11.04,5.2445,10.51,4.9509,0.2931,1,1,1,1,1,BCI,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,12,1,20070621,5,273.52,99.21,8,0,NA,16.7,6.2469,16.05,5.9473,0.3015,1,1,1,1,1,BCI,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,12,1,20070621,5,273.52,99.21,8,0,NA,22.52,8.0881,21.72,7.7233,0.3644,1,1,1,1,1,BCI,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,12,1,20070621,5,273.52,99.21,8,0,NA,19.39,7.3695,18.5,7.0043,0.3646,1,1,1,1,1,BCI,GUSTSU,Lecythidaceae,Gustavia,superba,U
GUSS,12,1,20070621,5,273.52,99.21,8,0,NA,20.36,8.1557,19.62,7.7967,0.3579,1,1,1,1,1,BCI,GUSTSU,Lecythidaceae,Gustavia,superba,U
HAM1,1,1,20110921,1,0.124,0.0186,2,0,NA,0.0111,0.077,0.007,0.0048,0.0022,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,1,1,20110921,1,0.124,0.0186,2,0,NA,0.0119,0.0083,0.0073,0.0053,0.0029,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,1,2,20110921,1,0.1739,0.0211,2,0,NA,0.0124,0.0085,0.0075,0.0055,0.0029,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,1,2,20110921,1,0.1739,0.0211,2,0,NA,0.0107,0.0059,0.0065,0.0046,0.0014,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,1,3,20110921,1,0.1686,0.0186,2,0,NA,0.0112,0.0073,0.0066,0.0045,0.0024,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,1,3,20110921,1,0.1686,0.0186,2,0,NA,0.0122,0.0085,0.0073,0.0053,0.003,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,1,4,20110921,1,0.1413,0.0226,2,0,NA,0.0131,0.0084,0.0082,0.0056,0.0026,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,1,4,20110921,1,0.1413,0.0226,2,0,NA,0.0122,0.0077,0.0077,0.0048,0.0028,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,1,5,20110921,1,0.105,0.017,1,1,NA,0.0108,0.0072,0.0072,0.0049,0.0023,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,2,1,20110923,2,0.1248,0.0161,1,1,NA,0.0122,0.0078,0.0078,0.005,0.0026,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,2,2,20110923,2,0.1039,0.0237,2,0,NA,0.0133,0.0088,0.0087,0.0055,0.0032,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,2,2,20110923,2,0.1039,0.0237,2,0,NA,0.0133,0.0084,0.0085,0.0055,0.0027,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,2,3,20110923,2,0.1329,0.0223,2,0,NA,0.0118,0.0072,0.0071,0.0047,0.0025,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,2,3,20110923,2,0.1329,0.0223,2,0,NA,0.0126,0.0093,0.0081,0.0055,0.0038,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,2,4,20110923,2,0.1399,0.0213,2,0,NA,0.0117,0.0078,0.0073,0.0047,0.0027,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,2,4,20110923,2,0.1399,0.0213,2,0,NA,0.0112,0.0075,0.0076,0.0051,0.0022,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,2,5,20110923,2,0.1136,0.02,2,0,NA,0.01,0.0066,0.006,0.004,0.002,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,2,5,20110923,2,0.1136,0.02,2,0,NA,0.0118,0.0079,0.0072,0.0048,0.0028,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,3,1,20110923,3,0.1523,0.0229,2,0,NA,0.0115,0.0075,0.007,0.0052,0.0029,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,3,1,20110923,3,0.1523,0.0229,2,0,NA,0.0122,0.0074,0.0071,0.0046,0.0031,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,3,2,20110923,3,0.1428,0.0234,2,0,NA,0.0119,0.0079,0.0081,0.0051,0.0027,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,3,2,20110923,3,0.1428,0.0234,2,0,NA,0.0113,0.0075,0.0068,0.0042,0.0034,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,3,3,20110923,3,0.1675,0.0257,2,0,NA,0.0121,0.0085,0.0075,0.0052,0.0029,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,3,3,20110923,3,0.1675,0.0257,2,0,NA,0.0141,0.0094,0.0086,0.0059,0.0035,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,3,4,20110923,3,0.0874,0.0127,1,1,NA,0.0118,0.0079,0.0077,0.0049,0.0033,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,3,5,20110923,3,0.0839,0.0188,2,0,NA,0.0103,0.007,0.0068,0.0046,0.0025,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,3,5,20110923,3,0.0839,0.0188,2,0,NA,0.0107,0.0071,0.0066,0.0042,0.003,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,1,20110923,4,0.1535,0.025,2,0,NA,0.0125,0.0083,0.0076,0.0052,0.0028,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,1,20110923,4,0.1535,0.025,2,0,NA,0.0128,0.0083,0.0078,0.0055,0.0031,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,2,20110923,4,0.1308,0.0223,2,0,NA,0.01,0.0067,0.0059,0.0048,0.0023,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,2,20110923,4,0.1308,0.0223,2,0,NA,0.0125,0.0081,0.0077,0.0053,0.0026,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,3,20110923,4,0.1334,0.0224,2,0,NA,0.0119,0.0078,0.0074,0.0053,0.0024,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,3,20110923,4,0.1334,0.0224,2,0,NA,0.0122,0.0078,0.0076,0.0051,0.0029,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,4,20110923,4,0.1046,0.0211,2,0,NA,0.0125,0.0082,0.0077,0.0052,0.0027,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,4,20110923,4,0.1046,0.0211,2,0,NA,0.0118,0.0078,0.0074,0.0047,0.0026,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,5,20110923,4,0.1123,0.0212,2,0,NA,0.0116,0.0077,0.0074,0.005,0.0028,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM1,4,5,20110923,4,0.1123,0.0212,2,0,NA,0.0108,0.0075,0.0069,0.0049,0.0024,1,1,1,1,1,unknown,HAMEAX,Rubiaceae,Hamelia,axillaris,S
HAM2,1,1,20100105,1,NA,NA,1,0,NA,0.1208,0.1081,0.0984,0.09,0.018,1,1,1,1,1,unknown,HAMPAP,Malvaceae,Hampea,appendiculata,U
HAM2,2,1,20100106,1,NA,NA,1,0,NA,0.0745,0.067,0.0585,0.0546,0.0123,1,1,1,1,1,unknown,HAMPAP,Malvaceae,Hampea,appendiculata,U
HAM2,2,2,20100106,1,NA,NA,1,0,NA,0.0634,0.0577,0.0497,0.0465,0.0111,1,1,1,1,1,unknown,HAMPAP,Malvaceae,Hampea,appendiculata,U
HAM2,3,1,20100112,1,NA,NA,1,0,NA,0.0776,0.0706,0.0627,0.0586,0.0122,1,1,1,1,1,unknown,HAMPAP,Malvaceae,Hampea,appendiculata,U
HAM2,3,2,20100112,1,NA,NA,1,0,NA,0.0499,0.0446,0.0288,0.0273,0.0176,1,1,1,1,1,unknown,HAMPAP,Malvaceae,Hampea,appendiculata,U
HAM2,4,1,20100202,2,NA,NA,1,0,NA,0.0768,0.0658,0.0594,0.0533,0.013,1,1,1,1,1,unknown,HAMPAP,Malvaceae,Hampea,appendiculata,U
HAM2,4,2,20100202,2,NA,NA,1,0,NA,0.0752,0.0654,0.0587,0.0526,0.0122,1,1,1,1,1,unknown,HAMPAP,Malvaceae,Hampea,appendiculata,U
HAM2,5,1,20100208,2,NA,NA,1,0,NA,0.1062,0.0867,0.0816,0.0689,0.0178,1,1,1,1,1,unknown,HAMPAP,Malvaceae,Hampea,appendiculata,U
HAMP,1,1,20000310,1,0.6889,0.0239,129,0,NA,0.0173,0.0156,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,1,2,20000310,1,0.396,0.0238,167,0,NA,0.0197,0.017,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,1,3,20000310,1,0.3587,0.0388,152,0,NA,0.0269,0.021,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,1,4,20000310,1,0.3809,0.0548,160,0,NA,0.0312,0.0214,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,1,5,20000310,1,0.2223,0.0248,153,0,NA,0.012,0.0095,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,2,1,20000310,2,0.5354,0.0538,201,0,NA,0.0385,0.0222,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,2,2,20000310,2,0.463,0.0327,118,0,NA,0.024,0.0138,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,2,3,20000310,2,0.4187,0.0385,171,0,NA,0.0407,0.0221,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,2,4,20000310,2,0.4123,0.0421,332,1,NA,0.0229,0.0215,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,2,5,20000310,2,0.3828,0.0359,201,0,NA,0.0162,0.0147,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,3,1,20000310,3,0.4035,0.0253,190,0,NA,0.0124,0.0116,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,3,2,20000310,3,0.2644,0.028,163,0,NA,0.0132,0.0116,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,3,3,20000310,3,0.2891,0.0266,145,0,NA,0.0096,0.0091,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,3,4,20000310,3,0.2827,0.0194,201,0,NA,0.0126,0.007,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,3,5,20000310,3,0.3074,0.0227,144,0,NA,0.0088,0.0082,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,4,1,20000310,4,0.4422,0.042,272,0,NA,0.0159,0.0149,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,4,2,20000310,4,0.4124,0.0327,104,1,NA,0.0105,0.0098,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,4,3,20000310,4,0.366,0.0226,199,1,NA,0.0184,0.0159,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,4,4,20000310,4,0.3823,0.0214,82,0,NA,0.0086,0.0082,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,4,5,20000310,4,0.3556,0.0305,122,0,NA,0.011,0.0094,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,5,1,20000310,5,0.7299,0.0417,414,6,NA,0.0252,0.0228,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,5,2,20000310,5,0.5428,0.0645,360,0,NA,0.0241,0.0222,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,5,3,20000310,5,0.5448,0.0443,290,0,NA,0.0184,0.0172,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,5,4,20000310,5,0.4751,0.0481,273,0,NA,0.0247,0.0219,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HAMP,5,5,20000310,5,0.5206,0.044,188,0,NA,0.0191,0.0165,NA,NA,NA,1,1,1,1,1,PNM,HAMEPA,Rubiaceae,Hamelia,patens,S
HASF,1,1,19950608,1,0.154,0.025,1,1,NA,0.032,0.014,NA,NA,NA,1,1,1,1,1,AVA3.2,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,1,2,19950608,1,0.183,0.032,1,0,NA,0.028,0.012,NA,NA,NA,1,1,1,1,1,AVA3.2,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,1,3,19950608,1,0.163,0.025,1,0,NA,0.031,0.012,NA,NA,NA,1,1,1,1,1,AVA3.2,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,1,4,19950608,1,0.161,0.026,1,0,NA,0.028,0.011,NA,NA,NA,1,1,1,1,1,AVA3.2,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,1,5,19950608,1,0.156,0.025,1,0,NA,0.033,0.014,NA,NA,NA,1,1,1,1,1,AVA3.2,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,2,1,20000621,2,0.2294,0.0495,2,1,NA,NA,NA,NA,NA,0.0059,1,1,1,1,1,POUCHER,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,2,1,20000621,2,0.2294,0.0495,2,1,NA,0.0472,0.0173,0.0236,0.0118,0.0062,1,1,1,1,1,POUCHER,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,2,2,20000621,2,0.2033,0.0311,1,0,NA,0.0558,0.0182,0.0283,0.0128,0.0058,1,1,1,1,1,POUCHER,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,2,3,20000621,2,0.2331,0.0482,2,0,NA,0.0488,0.0177,0.0269,0.0137,0.0035,1,1,1,1,1,POUCHER,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,2,3,20000621,2,0.2331,0.0482,2,0,NA,0.047,0.0175,0.0251,0.0123,0.0059,1,1,1,1,1,POUCHER,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,2,4,20000621,2,0.1804,0.0346,1,0,NA,0.0575,0.0217,0.0293,0.0163,0.0075,1,1,1,1,1,POUCHER,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,2,5,20000621,2,0.2251,0.0383,1,1,NA,0.0552,0.0197,0.03,0.014,0.0059,1,1,1,1,1,POUCHER,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,3,1,20040624,3,0.1644,0.0321,1,0,NA,0.0411,0.0179,0.0304,0.0152,0.0026,1,1,1,1,1,BCI,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,3,2,20040624,3,0.0853,0.0144,1,0,NA,0.0272,0.0096,0.0167,0.0077,0.0026,1,1,1,1,1,BCI,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,3,3,20040624,3,0.1539,0.0173,NA,NA,NA,0.0229,0.0075,0.0101,0.0054,0.0024,1,1,1,1,1,BCI,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,3,4,20040624,3,0.1255,0.0233,NA,NA,NA,0.0332,0.0137,0.0213,0.0124,0.0017,1,1,1,1,1,BCI,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HASF,3,5,20040624,3,0.1088,0.0133,NA,NA,NA,0.027,0.0085,0.0126,0.0037,0.0056,1,1,1,1,1,BCI,HASSFL,Flacourtiaceae,Hasseltia,floribunda,U
HAVF,1,1,19940915,1,0.932,0.197,28,0,6,0.003,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,1,19940915,1,0.932,0.197,28,0,6,0.005,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,1,19940915,1,0.932,0.197,28,0,6,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,1,19940915,1,0.932,0.197,28,0,6,0.005,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,2,19940915,1,1.168,0.491,36,0,6,0.008,0.002,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,2,19940915,1,1.168,0.491,36,0,6,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,2,19940915,1,1.168,0.491,36,0,6,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,2,19940915,1,1.168,0.491,36,0,6,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,3,19940915,1,1.306,0.442,29,10,6,0.005,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,3,19940915,1,1.306,0.442,29,10,6,0.007,0.002,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,3,19940915,1,1.306,0.442,29,10,6,0.007,0.002,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,3,19940915,1,1.306,0.442,29,10,6,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,4,19940915,1,1.054,0.467,36,0,6,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,4,19940915,1,1.054,0.467,36,0,6,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,4,19940915,1,1.054,0.467,36,0,6,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,4,19940915,1,1.054,0.467,36,0,6,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,5,19940915,1,0.669,0.184,27,1,5,0.005,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,5,19940915,1,0.669,0.184,27,1,5,0.006,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,5,19940915,1,0.669,0.184,27,1,5,0.005,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,1,5,19940915,1,0.669,0.184,27,1,5,0.005,0.001,NA,NA,NA,1,1,1,1,1,T 142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,2,1,19940915,2,0.672,0.2,38,0,4,0.002,0.001,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,2,1,19940915,2,0.672,0.2,38,0,4,0.003,0.001,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,2,1,19940915,2,0.672,0.2,38,0,4,0.004,0.001,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,2,1,19940915,2,0.672,0.2,38,0,4,0.004,0.001,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,1,19950330,2,0.597,0.185,35,2,4,0.005,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,1,19950330,2,0.597,0.185,35,2,4,0.006,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,1,19950330,2,0.597,0.185,35,2,4,0.006,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,1,19950330,2,0.597,0.185,35,2,4,0.005,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,2,19950330,2,0.41,0.142,38,0,4,0.006,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,2,19950330,2,0.41,0.142,38,0,4,0.004,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,2,19950330,2,0.41,0.142,38,0,4,0.005,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,2,19950330,2,0.41,0.142,38,0,4,0.005,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,3,19950330,2,0.449,0.139,39,0,4,0.005,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,3,19950330,2,0.449,0.139,39,0,4,0.005,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,3,19950330,2,0.449,0.139,39,0,4,0.005,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,3,19950330,2,0.449,0.139,39,0,4,0.003,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,4,19950330,2,0.477,0.151,36,0,4,0.005,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,4,19950330,2,0.477,0.151,36,0,4,0.005,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,4,19950330,2,0.477,0.151,36,0,4,0.006,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,3,4,19950330,2,0.477,0.151,36,0,4,0.006,NA,NA,NA,NA,1,1,1,1,1,T 106,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,1,20040811,1,0.6736,0.199,32,0,NA,0.0048,0.0013,0.0032,7E-04,6E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,1,20040811,1,0.6736,0.199,32,0,NA,0.0037,0.0019,0.0029,0.0012,6E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,1,20040811,1,0.6736,0.199,32,0,NA,0.0048,0.0018,0.0031,0.0013,5E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,1,20040811,1,0.6736,0.199,32,0,NA,0.0036,0.0014,0.0024,0.0012,2E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
