sp,cen_interval,tStart,tEnd,tCenInt,Nt0,Nt1,S_t1,M_t1,R_t1,site
cordbi,7,2010-05-17,2015-07-09,5.144808743169399,250,316,135,5.643711849961269e-5,8.882711694286867e-5,bci
zantbe,1,1982-01-01,1985-05-03,3.334246575342466,78,101,15,6.0855775914497176e-5,8.307296394677392e-5,bci
zantbe,2,1985-05-03,1990-08-10,5.271232876712329,101,46,2,1.0601093351423161e-4,4.71159704507696e-5,bci
zantbe,3,1990-08-10,1995-05-20,4.7753424657534245,46,36,5,3.4195463960915206e-5,2.585510689727735e-5,bci
zantbe,4,1995-05-20,2000-05-14,4.983606557377049,36,78,10,1.6319130591087234e-5,4.2680803084382e-5,bci
zantbe,5,2000-05-14,2005-05-29,5.041095890410959,78,39,11,5.022787517758281e-5,2.0990753805556993e-5,bci
zantbe,6,2005-05-29,2010-05-17,4.967123287671233,39,72,8,2.1299230006775227e-5,4.3972603884955305e-5,bci
zantbe,7,2010-05-17,2015-07-09,5.144808743169399,72,68,7,5.245939311324403e-5,4.923112276781363e-5,bci
annosp,1,1982-01-01,1985-05-03,3.334246575342466,30,42,12,1.441710057393677e-5,2.4028500956561286e-5,bci
annosp,2,1985-05-03,1990-08-10,5.271232876712329,42,100,19,1.1735438108776076e-5,4.132915160047227e-5,bci
annosp,3,1990-08-10,1995-05-20,4.7753424657534245,100,120,53,2.4898098063267326e-5,3.549303340933853e-5,bci
annosp,4,1995-05-20,2000-05-14,4.983606557377049,120,85,21,7.083097348413855e-5,4.578972023217038e-5,bci
annosp,5,2000-05-14,2005-05-29,5.041095890410959,85,93,31,3.0828054365887426e-5,3.5395173531204084e-5,bci
annosp,6,2005-05-29,2010-05-17,4.967123287671233,93,120,25,4.322601314078669e-5,6.0389283064334356e-5,bci
annosp,7,2010-05-17,2015-07-09,5.144808743169399,120,67,23,6.59158100816839e-5,2.989995508859888e-5,bci
tab2ar,1,1982-01-01,1985-05-03,3.334246575342466,867,894,749,7.443934488856726e-5,9.147207634612079e-5,bci
tab2ar,2,1985-05-03,1990-08-10,5.271232876712329,894,954,710,7.648148668175504e-5,1.0142110190406646e-4,bci
tab2ar,3,1990-08-10,1995-05-20,4.7753424657534245,954,1002,803,6.761918409238861e-5,8.911402406877704e-5,bci
tab2ar,4,1995-05-20,2000-05-14,4.983606557377049,1002,974,805,8.612277584555719e-5,7.388197521776226e-5,bci
tab2ar,5,2000-05-14,2005-05-29,5.041095890410959,974,1010,789,7.97210648066422e-5,9.523435309334015e-5,bci
tab2ar,6,2005-05-29,2010-05-17,4.967123287671233,1010,1090,791,9.69885077024713e-5,1.3241809955725535e-4,bci
tab2ar,7,2010-05-17,2015-07-09,5.144808743169399,1090,1119,851,1.0239854796395671e-4,1.148234763779933e-4,bci
jac1co,1,1982-01-01,1985-05-03,3.334246575342466,59,35,27,2.4660938777412633e-5,6.165234694353158e-6,bci
jac1co,2,1985-05-03,1990-08-10,5.271232876712329,35,24,16,9.659784946521693e-6,4.06727787221966e-6,bci
jac1co,3,1990-08-10,1995-05-20,4.7753424657534245,24,15,7,1.0916246788506023e-5,5.1370573122381286e-6,bci
jac1co,4,1995-05-20,2000-05-14,4.983606557377049,15,15,5,5.935152813927318e-6,5.935152813927318e-6,bci
jac1co,5,2000-05-14,2005-05-29,5.041095890410959,15,46,6,4.986062048629891e-6,2.2160275771688405e-5,bci
jac1co,6,2005-05-29,2010-05-17,4.967123287671233,46,82,14,1.9593431189708396e-5,4.163604127813034e-5,bci
jac1co,7,2010-05-17,2015-07-09,5.144808743169399,82,58,33,2.659291284856547e-5,1.3567812677839526e-5,bci
zantp1,1,1982-01-01,1985-05-03,3.334246575342466,179,132,114,4.5309509550763965e-5,1.2547248798673099e-5,bci
zantp1,2,1985-05-03,1990-08-10,5.271232876712329,132,123,73,2.8060258676344114e-5,2.3779880234189927e-5,bci
zantp1,3,1990-08-10,1995-05-20,4.7753424657534245,123,76,65,3.0756263381865005e-5,5.8330844344916384e-6,bci
zantp1,4,1995-05-20,2000-05-14,4.983606557377049,76,41,25,3.0395067436355294e-5,9.535707431013425e-6,bci
zantp1,5,2000-05-14,2005-05-29,5.041095890410959,41,91,25,7.664653241934923e-6,3.161669462298156e-5,bci
zantp1,6,2005-05-29,2010-05-17,4.967123287671233,91,144,45,2.40568612532518e-5,5.177454921895496e-5,bci
zantp1,7,2010-05-17,2015-07-09,5.144808743169399,144,81,64,4.199806089047644e-5,8.924587939226243e-6,bci
chr2ar,1,1982-01-01,1985-05-03,3.334246575342466,298,340,257,2.5879575786601138e-5,5.239036073872913e-5,bci
chr2ar,2,1985-05-03,1990-08-10,5.271232876712329,340,533,289,2.064538247745762e-5,9.877398675489528e-5,bci
chr2ar,3,1990-08-10,1995-05-20,4.7753424657534245,533,550,461,3.1908592302090085e-5,3.9442565484528025e-5,bci
chr2ar,4,1995-05-20,2000-05-14,4.983606557377049,550,512,454,4.1534978512026166e-5,2.5094049517682476e-5,bci
chr2ar,5,2000-05-14,2005-05-29,5.041095890410959,512,513,428,3.5761865080829235e-5,3.618760156988673e-5,bci
chr2ar,6,2005-05-29,2010-05-17,4.967123287671233,513,541,431,3.535235492228703e-5,4.742389074940943e-5,bci
chr2ar,7,2010-05-17,2015-07-09,5.144808743169399,541,557,453,3.669876607620208e-5,4.337126899914791e-5,bci
eugeoe,1,1982-01-01,1985-05-03,3.334246575342466,1676,1760,1438,1.504894523452035e-4,2.0360337670233413e-4,bci
eugeoe,2,1985-05-03,1990-08-10,5.271232876712329,1760,1841,1380,1.587328682819582e-4,1.9256803231048087e-4,bci
eugeoe,3,1990-08-10,1995-05-20,4.7753424657534245,1841,1684,1438,1.8564711739641778e-4,1.1332305429160986e-4,bci
eugeoe,4,1995-05-20,2000-05-14,4.983606557377049,1684,1424,1226,2.0782547656323188e-4,8.984594838323126e-5,bci
eugeoe,5,2000-05-14,2005-05-29,5.041095890410959,1424,1345,1080,1.5200842323912116e-4,1.1709951208827647e-4,bci
eugeoe,6,2005-05-29,2010-05-17,4.967123287671233,1345,1396,1012,1.4972704571252036e-4,1.7265821487569914e-4,bci
eugeoe,7,2010-05-17,2015-07-09,5.144808743169399,1396,1591,1087,1.3252509130331407e-4,2.161574304753084e-4,bci
huracr,1,1982-01-01,1985-05-03,3.334246575342466,14,10,9,3.4750494395492886e-6,6.950098879098577e-7,bci
huracr,2,1985-05-03,1990-08-10,5.271232876712329,10,10,9,3.9578798563087106e-7,3.9578798563087106e-7,bci
huracr,3,1990-08-10,1995-05-20,4.7753424657534245,10,4,4,3.491874928499832e-6,0,bci
huracr,4,1995-05-20,2000-05-14,4.983606557377049,4,3,2,1.0387706626010872e-6,5.193853313005436e-7,bci
huracr,5,2000-05-14,2005-05-29,5.041095890410959,3,5,2,4.6369377485196117e-7,1.3910813245558835e-6,bci
huracr,6,2005-05-29,2010-05-17,4.967123287671233,5,3,1,2.7676285740183417e-6,1.3838142870091709e-6,bci
huracr,7,2010-05-17,2015-07-09,5.144808743169399,3,7,2,4.54709891386164e-7,2.27354945693082e-6,bci
sapiau,1,1982-01-01,1985-05-03,3.334246575342466,17,15,9,5.904310855815091e-6,4.428233141861318e-6,bci
sapiau,2,1985-05-03,1990-08-10,5.271232876712329,15,16,4,6.653467250468903e-6,7.25832790960244e-6,bci
sapiau,3,1990-08-10,1995-05-20,4.7753424657534245,16,10,6,5.941568908851632e-6,2.3766275635406526e-6,bci
sapiau,4,1995-05-20,2000-05-14,4.983606557377049,10,15,3,4.29238502032463e-6,7.358374320556509e-6,bci
sapiau,5,2000-05-14,2005-05-29,5.041095890410959,15,26,3,8.199478691823836e-6,1.571566749266235e-5,bci
sapiau,6,2005-05-29,2010-05-17,4.967123287671233,26,21,7,1.2072336510441334e-5,8.895405849798879e-6,bci
sapiau,7,2010-05-17,2015-07-09,5.144808743169399,21,13,9,6.37741835285785e-6,2.1258061176192833e-6,bci
apeime,1,1982-01-01,1985-05-03,3.334246575342466,62,34,29,2.5269646265327503e-5,3.828734282625379e-6,bci
apeime,2,1985-05-03,1990-08-10,5.271232876712329,34,30,20,6.511953978366539e-6,4.651395698833243e-6,bci
apeime,3,1990-08-10,1995-05-20,4.7753424657534245,30,15,11,1.1369835559977701e-5,2.393649591574253e-6,bci
apeime,4,1995-05-20,2000-05-14,4.983606557377049,15,13,6,5.038455703581445e-6,3.918798880563346e-6,bci
apeime,5,2000-05-14,2005-05-29,5.041095890410959,13,58,6,3.697044661795258e-6,2.7463760344764775e-5,bci
apeime,6,2005-05-29,2010-05-17,4.967123287671233,58,76,26,1.7302583363316513e-5,2.703528650518205e-5,bci
apeime,7,2010-05-17,2015-07-09,5.144808743169399,76,47,25,2.954201226864251e-5,1.2743613135492847e-5,bci
ficuyo,1,1982-01-01,1985-05-03,3.334246575342466,0,0,0,NaN,NaN,bci
ficuyo,2,1985-05-03,1990-08-10,5.271232876712329,0,0,0,NaN,NaN,bci
ficuyo,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
ficuyo,4,1995-05-20,2000-05-14,4.983606557377049,0,1,0,NaN,NaN,bci
ficuyo,5,2000-05-14,2005-05-29,5.041095890410959,1,2,1,0,NaN,bci
ficuyo,6,2005-05-29,2010-05-17,4.967123287671233,2,0,0,4e-6,0,bci
ficuyo,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
ingago,1,1982-01-01,1985-05-03,3.334246575342466,349,317,284,4.18386412209992e-5,2.1241156312199592e-5,bci
ingago,2,1985-05-03,1990-08-10,5.271232876712329,317,325,245,3.024307962823438e-5,3.360342180914931e-5,bci
ingago,3,1990-08-10,1995-05-20,4.7753424657534245,325,274,250,3.474863515780433e-5,1.1119563250497385e-5,bci
ingago,4,1995-05-20,2000-05-14,4.983606557377049,274,235,201,3.303094255342943e-5,1.5384274613926038e-5,bci
ingago,5,2000-05-14,2005-05-29,5.041095890410959,235,209,171,2.8725710307724514e-5,1.705589049521143e-5,bci
ingago,6,2005-05-29,2010-05-17,4.967123287671233,209,186,154,2.4924837521849708e-5,1.4501723649076194e-5,bci
ingago,7,2010-05-17,2015-07-09,5.144808743169399,186,190,144,1.8052743530914253e-5,1.9772052438620374e-5,bci
ceibpe,1,1982-01-01,1985-05-03,3.334246575342466,24,15,9,1.2232744320932858e-5,4.8930977283731434e-6,bci
ceibpe,2,1985-05-03,1990-08-10,5.271232876712329,15,13,7,4.03855376335108e-6,3.02891532251331e-6,bci
ceibpe,3,1990-08-10,1995-05-20,4.7753424657534245,13,2,2,8.431207150897048e-6,0,bci
ceibpe,4,1995-05-20,2000-05-14,4.983606557377049,2,9,1,5.193853313005436e-7,4.155082650404349e-6,bci
ceibpe,5,2000-05-14,2005-05-29,5.041095890410959,9,19,1,6.359280259068869e-6,1.4308380582904954e-5,bci
ceibpe,6,2005-05-29,2010-05-17,4.967123287671233,19,16,3,1.179428893617451e-5,9.582859760641789e-6,bci
ceibpe,7,2010-05-17,2015-07-09,5.144808743169399,16,21,0,3.2e-5,4.2e-5,bci
cavapl,1,1982-01-01,1985-05-03,3.334246575342466,1,1,1,0,NaN,bci
cavapl,2,1985-05-03,1990-08-10,5.271232876712329,1,2,1,0,NaN,bci
cavapl,3,1990-08-10,1995-05-20,4.7753424657534245,2,2,1,5.404343093800423e-7,5.404343093800423e-7,bci
cavapl,4,1995-05-20,2000-05-14,4.983606557377049,2,2,1,5.193853313005436e-7,5.193853313005436e-7,bci
cavapl,5,2000-05-14,2005-05-29,5.041095890410959,2,6,1,5.138601765849397e-7,2.5693008829246984e-6,bci
cavapl,6,2005-05-29,2010-05-17,4.967123287671233,6,15,2,2.3811003268898467e-6,7.738576062392001e-6,bci
cavapl,7,2010-05-17,2015-07-09,5.144808743169399,15,16,12,1.2733628297700551e-6,1.6978171063600736e-6,bci
chr2ca,1,1982-01-01,1985-05-03,3.334246575342466,43,53,38,3.1299874144686824e-6,9.389962243406047e-6,bci
chr2ca,2,1985-05-03,1990-08-10,5.271232876712329,53,81,47,2.388674422090727e-6,1.3535821725180786e-5,bci
chr2ca,3,1990-08-10,1995-05-20,4.7753424657534245,81,98,66,6.80063305198155e-6,1.4508017177560639e-5,bci
chr2ca,4,1995-05-20,2000-05-14,4.983606557377049,98,105,78,8.77468985533095e-6,1.1845831304696783e-5,bci
chr2ca,5,2000-05-14,2005-05-29,5.041095890410959,105,119,83,9.56962498593723e-6,1.565938634062456e-5,bci
chr2ca,6,2005-05-29,2010-05-17,4.967123287671233,119,142,99,8.655241728845373e-6,1.8608769717017553e-5,bci
chr2ca,7,2010-05-17,2015-07-09,5.144808743169399,142,152,119,9.588653483454102e-6,1.3757633258868927e-5,bci
lindla,1,1982-01-01,1985-05-03,3.334246575342466,16,10,8,6.006442885397216e-6,1.501610721349304e-6,bci
lindla,2,1985-05-03,1990-08-10,5.271232876712329,10,9,3,4.08395262050844e-6,3.500530817578663e-6,bci
lindla,3,1990-08-10,1995-05-20,4.7753424657534245,9,7,4,2.8112409257122107e-6,1.6867445554273265e-6,bci
lindla,4,1995-05-20,2000-05-14,4.983606557377049,7,6,4,1.4870262789776807e-6,9.913508526517872e-7,bci
lindla,5,2000-05-14,2005-05-29,5.041095890410959,6,1,1,3.589540558248393e-6,0,bci
lindla,6,2005-05-29,2010-05-17,4.967123287671233,1,4,0,2e-6,8e-6,bci
lindla,7,2010-05-17,2015-07-09,5.144808743169399,4,2,0,8e-6,4e-6,bci
virose,1,1982-01-01,1985-05-03,3.334246575342466,1419,1315,1193,1.4388582839609473e-4,7.767288081559097e-5,bci
virose,2,1985-05-03,1990-08-10,5.271232876712329,1315,1117,1044,1.1265857943214367e-4,3.0347145013086672e-5,bci
virose,3,1990-08-10,1995-05-20,4.7753424657534245,1117,900,885,1.0630271862834036e-4,6.873020600970282e-6,bci
virose,4,1995-05-20,2000-05-14,4.983606557377049,900,691,673,1.0197542374381942e-4,8.086156948849118e-6,bci
virose,5,2000-05-14,2005-05-29,5.041095890410959,691,542,521,7.52878318843386e-5,9.300261585712415e-6,bci
virose,6,2005-05-29,2010-05-17,4.967123287671233,542,456,414,5.722659062988014e-5,1.877747505042942e-5,bci
virose,7,2010-05-17,2015-07-09,5.144808743169399,456,376,332,5.45568073709046e-5,1.935886713161131e-5,bci
pla1pi,1,1982-01-01,1985-05-03,3.334246575342466,94,84,70,1.590849791455855e-5,9.27995711682582e-6,bci
pla1pi,2,1985-05-03,1990-08-10,5.271232876712329,84,79,47,1.7523663135093148e-5,1.5155600549269749e-5,bci
pla1pi,3,1990-08-10,1995-05-20,4.7753424657534245,79,95,52,1.3248381687614594e-5,2.109927453953435e-5,bci
pla1pi,4,1995-05-20,2000-05-14,4.983606557377049,95,82,57,1.8510356347290262e-5,1.217786601795412e-5,bci
pla1pi,5,2000-05-14,2005-05-29,5.041095890410959,82,96,49,1.5923927194712182e-5,2.2679532671256744e-5,bci
pla1pi,6,2005-05-29,2010-05-17,4.967123287671233,96,117,58,1.8522608958581287e-5,2.8758787593586735e-5,bci
pla1pi,7,2010-05-17,2015-07-09,5.144808743169399,117,131,70,2.2235028236144874e-5,2.8858228136273138e-5,bci
lacmpa,1,1982-01-01,1985-05-03,3.334246575342466,30,30,27,1.8663270440847745e-6,1.8663270440847743e-6,bci
lacmpa,2,1985-05-03,1990-08-10,5.271232876712329,30,29,20,4.442184099132249e-6,3.997965689219024e-6,bci
lacmpa,3,1990-08-10,1995-05-20,4.7753424657534245,29,28,21,3.790762022005674e-6,3.316916769254965e-6,bci
lacmpa,4,1995-05-20,2000-05-14,4.983606557377049,28,24,20,3.6560752428807053e-6,1.8280376214403526e-6,bci
lacmpa,5,2000-05-14,2005-05-29,5.041095890410959,24,22,17,3.173694045766233e-6,2.266924318404452e-6,bci
lacmpa,6,2005-05-29,2010-05-17,4.967123287671233,22,22,16,2.732414902907913e-6,2.7324149029079134e-6,bci
lacmpa,7,2010-05-17,2015-07-09,5.144808743169399,22,25,16,2.6409374619497e-6,3.96140619292455e-6,bci
drypst,1,1982-01-01,1985-05-03,3.334246575342466,1630,1635,1455,1.0917509416689001e-4,1.1229438257165829e-4,bci
drypst,2,1985-05-03,1990-08-10,5.271232876712329,1635,1599,1400,9.485677668914783e-5,8.032552579208689e-5,bci
drypst,3,1990-08-10,1995-05-20,4.7753424657534245,1599,1520,1387,9.384897897112078e-5,5.887695378848614e-5,bci
drypst,4,1995-05-20,2000-05-14,4.983606557377049,1520,1448,1305,9.162042490444379e-5,6.093823609923471e-5,bci
drypst,5,2000-05-14,2005-05-29,5.041095890410959,1448,1426,1241,8.72800737882327e-5,7.80039306803046e-5,bci
drypst,6,2005-05-29,2010-05-17,4.967123287671233,1426,1372,1220,8.819190971039742e-5,6.507364211640975e-5,bci
drypst,7,2010-05-17,2015-07-09,5.144808743169399,1372,1407,1167,8.497082445278605e-5,9.947803838374953e-5,bci
myrofr,1,1982-01-01,1985-05-03,3.334246575342466,9,7,7,1.3068562749644924e-6,0,bci
myrofr,2,1985-05-03,1990-08-10,5.271232876712329,7,7,7,0,NaN,bci
myrofr,3,1990-08-10,1995-05-20,4.7753424657534245,7,6,6,4.447113166470127e-7,0,bci
myrofr,4,1995-05-20,2000-05-14,4.983606557377049,6,5,4,9.376563731763637e-7,4.6882818658818183e-7,bci
myrofr,5,2000-05-14,2005-05-29,5.041095890410959,5,3,3,9.636725520177514e-7,0,bci
myrofr,6,2005-05-29,2010-05-17,4.967123287671233,3,11,3,0,NaN,bci
myrofr,7,2010-05-17,2015-07-09,5.144808743169399,11,6,4,3.927040135075969e-6,1.1220114671645626e-6,bci
ingaco,1,1982-01-01,1985-05-03,3.334246575342466,82,69,55,1.85134814252179e-5,9.599582961224098e-6,bci
ingaco,2,1985-05-03,1990-08-10,5.271232876712329,69,64,42,1.2403401730949e-5,1.0106475484476963e-5,bci
ingaco,3,1990-08-10,1995-05-20,4.7753424657534245,64,40,34,1.587948647664447e-5,3.1758972953288944e-6,bci
ingaco,4,1995-05-20,2000-05-14,4.983606557377049,40,36,27,6.066980871299821e-6,4.2002175262844916e-6,bci
ingaco,5,2000-05-14,2005-05-29,5.041095890410959,36,38,24,5.564325298223534e-6,6.491712847927456e-6,bci
ingaco,6,2005-05-29,2010-05-17,4.967123287671233,38,40,22,7.918800754713406e-6,8.908650849052582e-6,bci
ingaco,7,2010-05-17,2015-07-09,5.144808743169399,40,43,24,7.561559238833625e-6,8.979351596114929e-6,bci
posola,1,1982-01-01,1985-05-03,3.334246575342466,54,56,50,2.4643048214348645e-6,3.6964572321522965e-6,bci
posola,2,1985-05-03,1990-08-10,5.271232876712329,56,50,47,3.6614453430617483e-6,1.2204817810205828e-6,bci
posola,3,1990-08-10,1995-05-20,4.7753424657534245,50,50,43,3.1090125602225795e-6,3.1090125602225795e-6,bci
posola,4,1995-05-20,2000-05-14,4.983606557377049,50,41,40,4.3787887203056485e-6,4.3787887203056485e-7,bci
posola,5,2000-05-14,2005-05-29,5.041095890410959,41,41,37,1.6529170399722426e-6,1.6529170399722426e-6,bci
posola,6,2005-05-29,2010-05-17,4.967123287671233,41,41,37,1.677279536673192e-6,1.677279536673192e-6,bci
posola,7,2010-05-17,2015-07-09,5.144808743169399,41,43,38,1.2021937757282619e-6,2.0036562928804364e-6,bci
casesy,1,1982-01-01,1985-05-03,3.334246575342466,132,127,101,2.0366102949668692e-5,1.7081247635206e-5,bci
casesy,2,1985-05-03,1990-08-10,5.271232876712329,127,113,85,1.862986197752246e-5,1.2419907985014974e-5,bci
casesy,3,1990-08-10,1995-05-20,4.7753424657534245,113,92,76,1.8013753299252348e-5,7.789731156433447e-6,bci
casesy,4,1995-05-20,2000-05-14,4.983606557377049,92,70,57,1.685305478142968e-5,6.259706061673881e-6,bci
casesy,5,2000-05-14,2005-05-29,5.041095890410959,70,62,45,1.1748106042594222e-5,7.988712108964071e-6,bci
casesy,6,2005-05-29,2010-05-17,4.967123287671233,62,70,44,8.27246009245537e-6,1.1949109022435536e-5,bci
casesy,7,2010-05-17,2015-07-09,5.144808743169399,70,80,58,5.024864291009572e-6,9.212251200184215e-6,bci
amaico,1,1982-01-01,1985-05-03,3.334246575342466,22,21,20,1.2399433263761453e-6,6.199716631880727e-7,bci
amaico,2,1985-05-03,1990-08-10,5.271232876712329,21,20,19,7.899198000120735e-7,3.9495990000603674e-7,bci
amaico,3,1990-08-10,1995-05-20,4.7753424657534245,20,20,19,4.273519698278827e-7,4.273519698278827e-7,bci
amaico,4,1995-05-20,2000-05-14,4.983606557377049,20,17,16,1.7515154881222596e-6,4.378788720305649e-7,bci
amaico,5,2000-05-14,2005-05-29,5.041095890410959,17,15,14,1.284601132183893e-6,4.28200377394631e-7,bci
amaico,6,2005-05-29,2010-05-17,4.967123287671233,15,12,10,2.3516067387769013e-6,9.406426955107606e-7,bci
amaico,7,2010-05-17,2015-07-09,5.144808743169399,12,12,11,4.0248595532979883e-7,4.0248595532979883e-7,bci
pla2el,1,1982-01-01,1985-05-03,3.334246575342466,84,82,66,1.1722202238302377e-5,1.0419735322935447e-5,bci
pla2el,2,1985-05-03,1990-08-10,5.271232876712329,82,84,56,1.1446158456906281e-5,1.232663218436061e-5,bci
pla2el,3,1990-08-10,1995-05-20,4.7753424657534245,84,67,51,1.6668816103167396e-5,8.081850231838738e-6,bci
pla2el,4,1995-05-20,2000-05-14,4.983606557377049,67,50,37,1.5051072853010886e-5,6.522131569638051e-6,bci
pla2el,5,2000-05-14,2005-05-29,5.041095890410959,50,55,36,6.308733575502945e-6,8.561852709611139e-6,bci
pla2el,6,2005-05-29,2010-05-17,4.967123287671233,55,54,40,6.831037257269784e-6,6.375634773451798e-6,bci
pla2el,7,2010-05-17,2015-07-09,5.144808743169399,54,43,36,8.184778044950952e-6,3.182969239703148e-6,bci
cordal,1,1982-01-01,1985-05-03,3.334246575342466,41,41,26,1.0470209394454407e-5,1.0470209394454407e-5,bci
cordal,2,1985-05-03,1990-08-10,5.271232876712329,41,45,20,1.0439830933267527e-5,1.2428370158651818e-5,bci
cordal,3,1990-08-10,1995-05-20,4.7753424657534245,45,32,20,1.4056204628561055e-5,6.746978221709307e-6,bci
cordal,4,1995-05-20,2000-05-14,4.983606557377049,32,28,17,7.628571777204086e-6,5.594285969949664e-6,bci
cordal,5,2000-05-14,2005-05-29,5.041095890410959,28,74,12,8.663882739772548e-6,3.357254561661862e-5,bci
cordal,6,2005-05-29,2010-05-17,4.967123287671233,74,103,32,2.298463142515841e-5,3.8854972171101126e-5,bci
cordal,7,2010-05-17,2015-07-09,5.144808743169399,103,124,46,2.987457710010911e-5,4.088100024225457e-5,bci
dio2ar,1,1982-01-01,1985-05-03,3.334246575342466,28,34,23,3.2082585787408833e-6,7.058168873229943e-6,bci
dio2ar,2,1985-05-03,1990-08-10,5.271232876712329,34,48,32,7.775901094444663e-7,6.220720875555731e-6,bci
dio2ar,3,1990-08-10,1995-05-20,4.7753424657534245,48,54,42,2.647233305372424e-6,5.294466610744848e-6,bci
dio2ar,4,1995-05-20,2000-05-14,4.983606557377049,54,57,45,3.879699379467044e-6,5.1729325059560585e-6,bci
dio2ar,5,2000-05-14,2005-05-29,5.041095890410959,57,61,47,4.279937904262583e-6,5.991913065967617e-6,bci
dio2ar,6,2005-05-29,2010-05-17,4.967123287671233,61,72,50,4.787603980347313e-6,9.575207960694627e-6,bci
dio2ar,7,2010-05-17,2015-07-09,5.144808743169399,72,84,54,7.83105763744803e-6,1.305176272908005e-5,bci
tratas,1,1982-01-01,1985-05-03,3.334246575342466,32,16,14,1.4053749411786917e-5,1.5615277124207686e-6,bci
tratas,2,1985-05-03,1990-08-10,5.271232876712329,16,7,5,6.336344812366299e-6,1.1520626931575088e-6,bci
tratas,3,1990-08-10,1995-05-20,4.7753424657534245,7,3,2,3.230507074560042e-6,6.461014149120084e-7,bci
tratas,4,1995-05-20,2000-05-14,4.983606557377049,3,8,1,1.1870305627854635e-6,4.154606969749122e-6,bci
tratas,5,2000-05-14,2005-05-29,5.041095890410959,8,11,2,3.846829131599612e-6,5.770243697399418e-6,bci
